Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
0;3;3;6.9642090569352533e+00;6.9642090569352577e+00;1.0000000000000000e+00;1.4423611112836119e-16;3.3552141154251955e-16;2.2204460492503131e-16;4.6824859431773181e-17;5.6980013201408316e-17;6.1148696003761346e-32
1;3;3;1.3830553822307474e+01;1.3830553822307488e+01;1.0000000000000000e+00;5.5904407851746250e-16;3.4757348307817163e-15;0.0000000000000000e+00;1.4393784448116798e-16;1.1118929981789946e-16;1.9601640710475659e-31
2;3;3;2.8284272090398859e+00;2.8284272090398854e+00;1.0000000000000000e+00;1.3013716447481237e-16;2.4222314541106397e-16;0.0000000000000000e+00;2.9787638524793042e-17;1.4185448429172507e-16;4.8195986783257384e-32
3;3;3;2.0057099191814334e+01;2.0057099191814341e+01;1.0000000000000000e+00;5.7355460412897320e-16;6.3475078315813094e-16;4.4408920985006262e-16;7.4378088024072229e-18;5.7499963109165101e-17;4.6690495007971029e-32
4;3;3;1.1410718528864058e+01;1.1410718528864059e+01;1.0000000000000000e+00;1.2900869971729179e-16;1.3317133664781546e-16;0.0000000000000000e+00;4.3782633159413009e-17;4.2142127878602807e-17;1.3814351767477881e-32
5;3;3;1.2101622358390985e+01;1.2101622358390971e+01;1.0000000000000000e+00;3.2051881866257996e-16;1.6964424882376200e-15;2.2204460492503131e-16;1.8108912667700422e-17;5.0055006833137949e-17;1.8044361973441615e-31
6;3;3;3.2253430733079624e+00;3.2253430733079638e+00;1.0000000000000000e+00;1.3238565818820347e-16;3.7418592565321328e-16;3.3306690738754696e-16;8.7538710042753530e-18;1.5474436681182630e-16;7.0130790730897233e-32
7;3;3;2.8284269561588591e+00;2.8284269561588600e+00;1.0000000000000000e+00;6.5457313713491762e-17;3.0760960428939499e-16;0.0000000000000000e+00;1.6159653907214240e-16;4.7143441335594370e-17;2.0122972862796815e-32
8;3;3;1.2828140913316869e+01;1.2828140913316854e+01;1.0000000000000000e+00;3.1442710413047747e-16;5.5176570055872728e-16;0.0000000000000000e+00;1.5993158430469171e-16;1.8694115100152218e-17;7.2259459325053687e-32
9;3;3;2.8284272090399010e+00;2.8284272090399023e+00;1.0000000000000000e+00;1.5406411942247407e-16;1.9773756476390187e-16;0.0000000000000000e+00;1.8609753642347939e-17;1.6843651516465397e-16;6.1241238260125580e-32
10;3;3;6.0561763452486987e+00;6.0561763452486961e+00;1.0000000000000000e+00;1.4555146645863653e-16;3.6277432773896937e-16;2.2204460492503131e-16;1.3947135501234428e-17;8.9218469862699045e-17;3.8343225095921982e-32
11;3;3;6.9382168281420187e+00;6.9382168281420133e+00;1.0000000000000000e+00;1.4338515319353585e-16;2.6443771742597520e-16;0.0000000000000000e+00;1.5021384091929377e-17;1.2694881312075035e-16;2.6079063851137640e-32
12;3;3;4.9797871437274157e+00;4.9797871437274104e+00;1.0000000000000000e+00;7.4841474163235275e-17;1.6606296815122491e-16;0.0000000000000000e+00;1.7187839035664803e-17;0.0000000000000000e+00;2.4927199817200394e-33
13;3;3;3.8567567718636234e+01;3.8567567718636163e+01;1.0000000000000000e+00;3.3956298143059318e-16;3.3958070531198587e-16;0.0000000000000000e+00;3.6593515646894294e-16;2.1306013646513314e-17;1.1215242638378710e-31
14;3;3;4.2426406871192839e+00;4.2426406871192830e+00;1.0000000000000000e+00;1.3018518929051675e-16;1.4708709339010664e-16;0.0000000000000000e+00;3.2977689946980922e-17;1.3024522780836989e-16;7.6865813363473351e-33
15;3;3;8.9981311618333368e+00;8.9981311618333368e+00;1.0000000000000000e+00;2.9428328160568809e-16;1.0196790570124779e-15;2.2204460492503131e-16;4.5192890414844291e-17;1.8270364688314625e-16;4.3753777569291661e-32
16;3;3;3.6090388707952137e+00;3.6090388707952146e+00;1.0000000000000000e+00;1.8549918689772906e-16;3.1503902901189178e-16;2.2204460492503131e-16;5.8059865692645316e-17;3.2158995030895454e-16;6.4880267073799961e-32
17;3;3;4.7685785440862354e+00;4.7685785440862354e+00;1.0000000000000000e+00;1.3024681541907620e-16;1.4131210476196481e-16;0.0000000000000000e+00;1.0833923697374310e-17;0.0000000000000000e+00;6.9892363007826158e-33
18;3;3;5.0491058217513363e+00;5.0491058217513345e+00;1.0000000000000000e+00;3.1773391426215179e-16;3.7268708077524904e-16;0.0000000000000000e+00;1.3997365551618131e-16;9.8408760542629160e-17;8.9796108543801250e-32
19;3;3;3.2253430733079576e+00;3.2253430733079589e+00;1.0000000000000000e+00;4.8074067159589102e-17;4.0524557141151891e-16;2.2204460492503131e-16;1.6001787465437631e-17;1.5714364736004371e-16;1.5143615924665385e-32
20;3;3;4.3796771803204813e+00;4.3796771803204813e+00;1.0000000000000000e+00;2.8766437030650532e-16;3.3499703590205644e-16;0.0000000000000000e+00;4.1846258232285952e-17;3.1179090665862267e-16;5.4805238201769740e-32
