Id;error_L2;error_H1;norm_L2;norm_H1
30;2.4527007107408274e-05;9.6639742083877433e-04;1.9427075775756409e-02;1.4053922879240736e-02
31;9.0832731247975428e-06;3.2356902588740534e-04;1.0158743414086877e-02;3.9902060031986441e-03
32;9.8203705409568951e-06;2.6272680647748740e-04;1.0133628325833709e-02;3.9536688145622913e-03
33;6.5250934741151493e-06;1.4672146160407537e-03;1.1310372393852793e-02;4.7005670903999810e-03
34;7.1356954416056514e-06;1.6759718198382868e-04;1.0562555481736593e-02;3.3402297914365232e-03
35;5.6914468600322896e-05;4.0428703483916520e-03;3.2168698891775933e-02;6.7661669401238883e-02
36;9.8051808436715318e-06;2.7893199083195899e-03;1.1584741769894394e-02;1.6971773779040040e-02
37;2.7882010820230145e-06;2.0845006294361564e-03;7.1175170329177331e-03;1.8796972978081687e-02
38;1.4207526867030165e-05;7.3328578184753829e-03;2.0596735383384815e-02;1.9459616233247292e-02
39;9.1584858806309219e-06;4.0523953050053646e-04;1.1146129927084936e-02;2.2993263343687637e-02
40;4.3249839347179464e-06;2.3424571763951417e-04;7.5845244481966305e-03;1.2511211485443220e-02
41;4.5166964179868742e-06;1.6905027110917893e-04;5.7460669095173809e-03;1.5119032688618124e-02
42;3.9874653782048658e-05;8.3377700622855912e-03;2.5763797715688770e-02;4.1658134537708995e-02
43;8.4764987298125680e-06;5.5078990454682968e-03;1.9755103711860428e-02;6.9463339063933330e-02
44;1.2321666098567387e-05;6.9458910042755322e-03;3.2424754995043631e-02;2.0646228402670866e-01
45;1.0568467056409682e-05;2.4272552508746104e-04;1.2945966817448917e-02;6.6226254559630070e-03
46;1.3093382371411464e-05;4.8503412863439477e-04;1.6272566115195647e-02;1.0447836601069054e-02
47;5.3100486801771624e-06;3.0280810970801530e-04;5.9427344789292399e-03;1.0008535377564215e-02
48;6.2143166460132802e-06;3.1409005560258053e-04;7.2142345883025958e-03;6.8548897376193383e-03
49;1.8373195229244654e-06;1.7597646692787981e-05;2.9747549349068763e-03;1.2299377497681622e-03
50;5.3041478577266035e-06;4.0333197626951872e-04;6.7512726434102903e-03;7.5941488758320495e-03
51;5.5889009710556977e-06;1.5845594470597659e-04;5.0401598125544610e-03;1.1623461338627041e-02
52;4.9979306357797627e-06;1.8523898489462606e-04;4.2735471863517543e-03;1.5283886045118978e-02
53;4.2185853792192360e-06;4.0289745802867503e-04;3.8228934940335467e-03;1.6159348422696465e-02
54;3.7622259231018196e-06;8.5317130870759403e-05;4.3332629819356917e-03;1.8903651240723799e-02
55;8.6626737710689933e-06;1.5716016758422446e-04;1.0506635442650718e-02;3.4606877543197799e-03
56;5.3610907326064638e-06;7.6578078118306336e-05;7.9553969884717836e-03;2.5276481685417721e-03
57;4.0160563472668261e-06;2.9969454084457069e-03;1.0607010774480065e-02;5.8056764307205050e-02
58;2.7947319223772025e-06;2.6095244190608286e-04;4.8417753433127935e-03;4.5764818625221209e-03
59;2.6932899279983085e-06;2.6562163098495071e-04;8.0268697474324552e-03;1.8723946128682396e-02
60;3.0010326123462432e-05;1.7372955010834547e-03;2.1551465685446421e-02;4.0182380707088572e-02
61;7.7641990734188828e-06;2.9279083434528895e-04;6.3187032899541529e-03;1.0495587313052446e-02
62;1.7378801123839568e-06;1.3532214116261152e-04;4.0776836786782763e-03;2.8141132501473071e-02
63;1.5949721838614644e-05;4.9170919403395785e-04;1.5241411243362493e-02;1.0776325987406819e-02
64;2.0407898478037696e-06;2.3627541472925586e-04;4.0865889923133187e-03;2.6646144148662662e-02
65;1.4874826483547474e-05;2.0994442468951434e-04;1.1805112226726042e-02;9.2426085516964379e-03
66;2.0625653722381884e-05;5.9305763359649159e-04;1.9624798205986071e-02;1.5366539210499748e-02
67;8.2896421124514225e-06;1.2039030955386703e-04;1.0519226112469518e-02;3.9500466045821140e-03
68;1.8704097622715577e-06;2.6735898367767370e-04;4.2045094249041556e-03;1.4478918850785661e-02
69;1.7570774839693181e-06;1.2204798793108752e-04;3.5973006483844779e-03;1.1794492220178221e-02
70;1.9377812947819211e-06;2.9543024098420906e-03;1.0630669871461088e-02;1.6377263876000740e-02
