VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;127;97;1.0000000000000000e+00;5.2218237648465143e-02;5.9527337842759920e-01;6.8540497191097227e-02;1.5307595498030748e+00;2.2306156607764773e+00;1.9815162952791989e+00;859;1.8197935863186862e-14
