VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;102;228;127;97;1.0709999999999999e-03;5.7200000000000003e-04;1.6850000000000001e-03;1.1200000000000000e-04;9.0000000000000002e-06
