VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;62;64;4.3368907000000001e-01;3.6227094814733185e-02;5.1208996612246283e-01;4.2978100618033199e-02;1.5401232542181620e+00;2.2578600197358165e+00;2.0741618481755051e+00;280;6.2122557306804182e-15
