Id;error_L2;error_H1;norm_L2;norm_H1
0;2.2133661228284467e-05;2.2218476507259569e-03;4.1979032607864224e-02;1.5016813859249850e-01
1;2.2581055790509568e-05;2.1183450119867755e-03;5.2297844017837367e-02;7.1833530387515762e-02
2;3.3235898833595279e-06;7.2577743812683917e-03;1.7432308960421299e-02;1.6702607151293101e-02
3;1.8092337784281352e-05;5.6780767222881319e-03;2.3198070297936593e-02;6.9188860250195230e-02
4;3.6070013685013569e-08;4.6810822148832623e-04;2.0096100263122963e-03;0.0000000000000000e+00
5;4.3708642223966121e-06;5.6200557528158206e-03;1.2878675956695141e-02;4.8589882028249036e-02
6;6.3703062633445410e-06;5.0298859094578905e-04;1.7966186571327029e-02;6.1707878766027648e-03
7;3.6011990094539935e-05;2.2851411754969361e-03;5.7292205926768494e-02;6.5065330926461695e-03
8;2.3534978164106776e-05;3.5344877154687808e-03;6.4835499620725892e-02;1.5085100107597475e-02
9;2.7861378315939536e-05;3.6419995735621955e-03;5.7893241331339759e-02;3.0714052173494051e-02
10;2.0559816991574329e-05;2.3398298305767314e-03;3.4220728870047859e-02;4.5400691630633684e-02
11;3.9709280385403896e-05;5.9095428955689587e-03;5.1030938912715519e-02;2.0969545749192703e-01
12;1.6863936749020911e-06;6.0684039557686389e-04;2.0172739229016856e-02;2.6234158746728943e-02
13;7.6354821289421746e-06;1.3869277504945845e-03;3.5334007645144834e-02;4.9538916846462250e-02
14;7.1789250593488517e-06;2.4136737524757959e-03;2.7158415922110653e-02;5.6896254523216623e-02
15;2.3756159079584855e-06;2.9676908784025467e-03;1.8301708205070648e-02;3.9429335875940080e-02
16;1.0104197999519407e-05;5.0721247734867563e-03;4.1577022138587466e-02;2.2511444168701447e-01
17;7.6866540370652127e-06;4.4373564773927433e-03;4.5577779309427545e-02;1.4087906044047283e-01
18;2.7601698849165473e-05;6.2974551164644817e-03;3.4687611848588221e-02;1.2574986509797981e-01
19;1.6939407217115539e-05;1.0877143800932305e-02;3.4257360258362540e-02;7.7028330781759385e-02
20;4.8361118043460511e-07;7.3231404651225951e-04;5.0581214643293073e-03;7.6083197607811079e-03
21;9.8646589652969984e-07;2.2437159440517854e-03;9.5943008498112214e-03;3.6755388310006423e-03
22;1.6444628038106188e-07;3.7423182109465585e-04;3.4829523832064190e-03;2.1511779011514347e-02
23;7.5608890395736527e-06;2.9103980710933606e-03;2.7256378481757021e-02;1.4568036605351720e-01
24;8.3399060664688170e-07;4.0822316176015554e-03;2.0622763085856109e-02;7.4451765517188795e-02
25;5.2097276908084016e-07;7.2528105557501078e-04;6.8343879064810828e-03;3.2727676460820254e-02
26;1.8340944728967538e-05;1.7682809108437580e-03;3.6861735777209442e-02;5.9568936659492783e-02
27;2.9538974504745698e-06;4.5962175642867741e-04;2.0431495001092065e-02;3.9335591005022895e-02
28;4.1103215866116760e-05;6.2023121139872491e-03;4.9043386297396047e-02;7.0685428212007212e-02
29;1.9567035692252032e-06;4.9952525888020786e-04;1.9387475224343854e-02;4.0944699162524120e-02
30;2.2368397387792206e-06;3.1308456967090196e-03;1.2525721193104057e-02;1.1181761063867899e-02
31;2.2862906955904360e-06;5.6840075203789201e-03;1.8888829650250950e-02;2.4978721283017907e-02
32;3.0508434903246303e-05;1.1114780159736451e-02;5.7759120445362640e-02;1.1689725142374169e-01
33;1.3188425917794283e-06;3.4170859606979164e-03;3.2229455905011722e-02;1.8303680177272624e-01
34;1.2786854641823285e-04;1.6870496418193916e-02;1.2736764255521379e-01;1.3380462286316280e-01
35;1.0735503655788804e-05;2.8738197234945812e-03;4.0580494030666325e-02;1.5660642808442563e-01
36;8.5553367208716361e-06;2.2116526365428793e-03;2.6715429501506807e-02;1.1516504113716275e-01
37;1.2699493691999899e-06;1.2467774889966215e-03;2.1181162051494555e-02;1.6909185938729882e-01
38;1.4074932531731552e-05;4.7016184428329503e-03;3.0192255571612356e-02;1.6436152985176103e-01
39;2.5997562940326148e-05;3.5968311196406528e-03;3.2392291831703189e-02;8.3008027323125899e-02
