TotProc Type Time
1 CreateMesh 9.71000000e-04
1 SetVariables 1.40000000e-05
1 ComputeGeometricProperties 1.11800000e-03
1 CreateVEMSpace 2.14000000e-04
1 AssembleSystem 3.03200000e-03
1 ComputeVEMPerformance 1.46820000e-02
1 Factorize 2.53000000e-04
1 Solve 1.90000000e-05
1 ComputeErrors 9.63300000e-03
1 ExportSolution 1.65790000e-02
