TotProc Type Time
1 CreateMesh 1.75600000e-03
1 SetVariables 1.30000000e-05
1 ComputeGeometricProperties 1.70200000e-03
1 CreateVEMSpace 2.58000000e-04
1 AssembleSystem 4.78600000e-03
1 ComputeVEMPerformance 1.86830000e-02
1 Factorize 5.48000000e-04
1 Solve 2.40000000e-05
1 ComputeErrors 1.20520000e-02
1 ExportSolution 1.84850000e-02
