TotProc Type Time
1 CreateMesh 9.20000000e-04
1 SetVariables 1.40000000e-05
1 ComputeGeometricProperties 1.58600000e-03
1 CreateVEMSpace 2.07000000e-04
1 AssembleSystem 3.02100000e-03
1 ComputeVEMPerformance 1.43210000e-02
1 Factorize 1.92000000e-04
1 Solve 1.90000000e-05
1 ComputeErrors 8.66300000e-03
1 ExportSolution 1.76270000e-02
