Id;error_L2;error_H1;norm_L2;norm_H1
0;3.6619563500557806e-06;2.0560844309415942e-03;5.8907572209935481e-03;6.8717096835206586e-03
1;2.3346928616425297e-06;4.5585803776662442e-04;3.7627897382965063e-03;3.4823715210766217e-03
2;1.4103118756192052e-07;5.7078174873817370e-04;2.5009653237347898e-03;2.6813465006625074e-03
3;2.0462817943735564e-06;1.0091859099615260e-03;3.9489560170292521e-03;3.6718227524938675e-03
4;2.2182003682824210e-06;1.6846820140554910e-03;4.1387563853598000e-03;3.4934475053552448e-03
5;2.9757727991238596e-07;8.1362246683398072e-04;2.3229815611147194e-03;2.1688674123465580e-03
6;1.5373496115460736e-06;7.2297601249221122e-04;2.8627886528869691e-03;3.2250299839546052e-03
7;2.4392348221503727e-06;2.0328356623824989e-03;4.3153774083318826e-03;3.4365074551039243e-03
8;2.8866940058792071e-06;3.6087942795002198e-04;3.1759095019562493e-03;5.5571818285836804e-03
9;1.4329244123532139e-06;5.3695512309195599e-04;1.6852710761425540e-03;1.0373310340535541e-02
10;1.3004931576547003e-06;1.5382050572466981e-04;1.7288316621914333e-03;8.8210412135882165e-03
11;2.6142228563181907e-06;1.6962899821460286e-04;3.3297167172914545e-03;7.2948230884731695e-03
12;1.4302252552825309e-06;4.4236847871186041e-04;1.6407922914467615e-03;8.9799167371804392e-03
13;2.4122724611706082e-06;7.4422888832995613e-04;3.0227362416209787e-03;3.8091502605426099e-03
14;1.0752173839586436e-05;8.9186370516551611e-03;2.5248942252677691e-02;4.8254104273674332e-02
15;7.5955265534692828e-07;6.3905821831770839e-04;2.6846222825745408e-03;2.9162840754664897e-03
16;6.7824002024857773e-05;4.8666961528295938e-03;4.4817472528591057e-02;7.7509381584855180e-02
17;7.9101229444263330e-06;3.2444964116971263e-04;1.0667982934342500e-02;9.9697377152874501e-03
18;1.0337860401643829e-04;4.1418370727587337e-03;5.8410722768284878e-02;1.0571527545524581e-01
19;3.4168457936959058e-06;2.0611717815362081e-04;2.9467045185178412e-03;6.6608652133773264e-03
20;1.2635482861660446e-06;4.0037128357018215e-03;3.8404140640043063e-02;2.9553277728978394e-01
21;1.0048598299640570e-05;2.8723767747756767e-04;8.3128396919378636e-03;1.4914566835459556e-02
22;2.9105061045309021e-06;2.3729898188239754e-04;4.0343584770390628e-03;5.2686890599709406e-03
23;4.2491415295602766e-06;1.1360599860370405e-04;3.6936893398874884e-03;6.2264446755665431e-03
24;2.5819004284597903e-06;1.9028781113398190e-04;4.0423564089191351e-03;2.8605603697433410e-02
25;6.5663670317197178e-06;3.4283436135031510e-04;1.4401019501812938e-02;3.3588363153290959e-02
26;3.1057441869058828e-06;3.4176947923892802e-04;9.3015271725070056e-03;2.6865235766616317e-02
27;4.5919958227365296e-06;7.4481526824987437e-04;1.3189556290260720e-02;3.3598056926464129e-02
28;5.5162116513048842e-06;1.2743071774385342e-02;3.0727861801031577e-02;2.0020145664249417e-01
29;2.5256143871274766e-06;1.1433251714194163e-04;7.7516559459153995e-03;1.0425561343101601e-02
30;4.5595742140245752e-06;1.0103374740571720e-04;5.2108788880391574e-03;1.8064306468732775e-03
31;3.8667204966770050e-06;6.0258486715701445e-05;4.9136976927368807e-03;1.8864050994960562e-03
32;4.4536702314084710e-06;1.3871852629841487e-04;3.5756474423166971e-03;2.0310240717673175e-03
33;5.0804606947924644e-06;1.4759677783142568e-04;4.8197974375651003e-03;2.0944995371409603e-03
