VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;183;152;1.0000000000000000e+00;5.4583042139805388e-02;6.2068944465328957e-01;8.1774657955601571e-02;1.5287510316370552e+00;2.2261926731038462e+00;1.9699783917764409e+00;2326;3.1139640270118831e-14
