VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;158;340;183;152;9.2000000000000003e-04;1.5860000000000000e-03;3.0209999999999998e-03;1.9200000000000000e-04;1.9000000000000001e-05
