Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
0;3;3;2.0057099191814288e+01;2.0057099191814316e+01;1.0000000000000000e+00;2.5689530830217451e-16;7.3259298238237975e-16;0.0000000000000000e+00;1.4968301477245969e-17;5.4824063707590602e-17;3.2020273386828628e-32
1;3;3;1.1375263359208207e+01;1.1375263359208228e+01;1.0000000000000000e+00;1.8270956653309671e-16;1.9830026633328170e-15;2.2204460492503131e-16;4.3244222271695043e-17;8.5308709582235089e-17;7.5490981271758768e-32
2;3;3;4.4581384758743701e+00;4.4581384758743701e+00;1.0000000000000000e+00;2.2538436422901698e-16;3.6608930816431089e-16;0.0000000000000000e+00;5.0145084769587722e-17;1.8867718888538298e-16;7.8224817410316660e-32
3;3;3;1.5537461539010570e+01;1.5537461539010557e+01;1.0000000000000000e+00;4.1043229949538602e-16;1.2847365431711042e-14;0.0000000000000000e+00;4.5527557690256795e-17;1.1439290883146590e-16;1.9380764233146141e-31
4;3;3;2.1247787117032082e+01;2.1247787117032203e+01;1.0000000000000000e+00;5.2864778855755287e-16;6.1698343551405406e-15;2.2204460492503131e-16;2.7879517294820191e-17;3.6970263744213725e-17;1.2500397982164977e-31
5;3;3;4.4581384407785203e+00;4.4581384407785176e+00;1.0000000000000000e+00;1.2919517348320736e-16;1.2819751242557095e-16;0.0000000000000000e+00;1.4948039089185936e-16;0.0000000000000000e+00;1.5335564329497422e-32
6;3;3;4.4581380810460960e+00;4.4581380810460978e+00;1.0000000000000000e+00;1.8622073277842926e-16;9.9986804749256131e-17;2.2204460492503131e-16;1.5017838233407068e-16;1.3374124021296846e-16;1.9674633499317162e-32
7;3;3;2.8507136291202283e+01;2.8507136291202578e+01;1.0000000000000000e+00;1.8270956653309671e-16;2.5133846268660473e-14;0.0000000000000000e+00;1.6950244596700966e-16;3.2474560798884325e-17;2.0420683371193085e-31
8;3;3;4.4581371510063352e+00;4.4581371510063352e+00;1.0000000000000000e+00;1.3242994446294184e-16;2.6862310513487751e-16;0.0000000000000000e+00;3.7002575499636199e-17;2.9626098715443990e-16;9.2885809332899613e-32
9;3;3;2.2436723855071222e+01;2.2436723855071282e+01;1.0000000000000000e+00;5.9206021593641986e-16;3.7403169872946707e-15;0.0000000000000000e+00;1.3868944171441757e-16;2.2603616674628652e-16;7.1996741609766543e-31
10;3;3;1.1191114603780585e+01;1.1191114603780560e+01;1.0000000000000000e+00;1.9312908443913744e-16;9.6644287227078074e-16;2.2204460492503131e-16;1.2848895182141589e-16;1.4292783498303733e-16;5.1099585105562080e-32
11;3;3;4.4581427312510122e+00;4.4581427312510078e+00;1.0000000000000000e+00;6.4468376307980290e-17;2.0963861416080207e-16;1.1102230246251565e-16;2.3815534872287808e-17;4.9916314368109578e-18;3.5201083895752699e-32
12;3;3;3.8445328961060426e+01;3.8445328961060902e+01;1.0000000000000000e+00;7.1606707774288510e-16;1.8555728826271505e-14;2.2204460492503131e-16;1.3291330465155377e-16;1.1419491689363417e-16;3.5770378491519386e-31
13;3;3;4.4581371510063192e+00;4.4581371510063192e+00;1.0000000000000000e+00;9.0649330367367902e-17;9.0649330367367902e-17;1.1102230246251565e-16;1.5285975746986418e-16;0.0000000000000000e+00;1.5386106234069331e-32
14;3;3;1.1016952743077518e+01;1.1016952743077514e+01;1.0000000000000000e+00;2.2327223252284568e-16;5.4084902034535244e-16;0.0000000000000000e+00;2.9420353246377211e-17;3.9193846838810993e-17;8.5023198021308014e-32
15;3;3;4.4581388707027729e+00;4.4581388707027738e+00;1.0000000000000000e+00;1.8129866073473580e-16;1.4686870114880517e-16;2.2204460492503131e-16;1.4976642522066384e-16;2.2940467828434318e-16;7.3557338383879882e-33
16;3;3;5.8914111312972013e+00;5.8914111312971986e+00;1.0000000000000000e+00;1.4444459513666497e-16;1.4735962853836897e-16;0.0000000000000000e+00;4.4044274716015797e-17;7.4509960006816236e-17;2.2239282401667403e-32
17;3;3;5.0491058217513238e+00;5.0491058217513274e+00;1.0000000000000000e+00;1.0796244030955204e-16;3.0049630266178938e-16;0.0000000000000000e+00;1.5069296603308997e-16;1.0629360992141496e-16;1.2549917833491113e-32
18;3;3;4.4254414785132239e+00;4.4254414785132248e+00;1.0000000000000000e+00;2.2506491171779285e-16;6.4214142791705780e-16;2.2204460492503131e-16;3.1475446166404821e-16;1.7174638879648051e-17;6.0121432029757078e-32
19;3;3;6.0561763452486925e+00;6.0561763452486890e+00;1.0000000000000000e+00;1.1281483523526055e-16;7.8606776032619367e-17;0.0000000000000000e+00;1.8385331273562835e-16;1.3382770479404843e-16;7.3384938624579485e-32
20;3;3;3.8567567718636234e+01;3.8567567718636163e+01;1.0000000000000000e+00;3.3918613000430077e-16;8.0060323188722847e-16;0.0000000000000000e+00;1.7057158487372058e-17;8.6125862855030002e-18;3.9727341929341340e-32
21;3;3;6.9382168281419965e+00;6.9382168281420009e+00;1.0000000000000000e+00;1.5706034733299124e-16;1.9300439116167741e-16;2.2204460492503131e-16;1.3853849841177271e-16;7.3293931428568673e-17;1.1865710410806367e-32
22;3;3;3.2253430733079651e+00;3.2253430733079682e+00;1.0000000000000000e+00;2.3400984612919691e-16;3.1534454616370693e-16;1.1102230246251565e-16;4.8005362396312831e-17;1.6413118668459153e-16;5.3089058959171256e-32
23;3;3;6.0561763452486872e+00;6.0561763452486934e+00;1.0000000000000000e+00;2.2334185805537978e-16;3.2099416197918171e-16;1.1102230246251565e-16;4.3161648121985480e-17;1.3382770479404840e-16;5.4291265310069226e-32
24;3;3;8.9981311618333439e+00;8.9981311618333368e+00;1.0000000000000000e+00;3.2099416197918171e-16;5.3652803190614267e-16;2.2204460492503131e-16;1.7844656464811304e-16;1.7378583277011189e-16;1.0742911905946660e-31
25;3;3;3.2727778235094536e+00;3.2727778235094549e+00;1.0000000000000000e+00;1.2919517348320736e-16;3.2338521298944223e-16;0.0000000000000000e+00;1.6753536380891189e-16;9.4569194405772846e-17;1.4333643991015145e-32
26;3;3;4.2426406871192839e+00;4.2426406871192839e+00;1.0000000000000000e+00;0.0000000000000000e+00;1.2919517348320736e-16;2.2204460492503131e-16;2.1374252395945008e-17;0.0000000000000000e+00;3.2481734603653789e-33
27;3;3;4.5336965825034561e+00;4.5336965825034534e+00;1.0000000000000000e+00;1.7916147020621912e-17;1.9642504054360693e-16;4.4408920985006262e-16;1.7368020254545363e-16;7.9951988849592663e-17;7.5634421334124301e-33
28;3;3;1.2828140913316860e+01;1.2828140913316856e+01;1.0000000000000000e+00;6.5338692289166403e-17;1.1169115660162244e-15;2.2204460492503131e-16;3.2540936722524421e-17;1.3218735555599471e-17;1.6434380917122180e-32
29;3;3;4.0546504165258082e+00;4.0546504165258090e+00;1.0000000000000000e+00;1.7577009470103813e-17;1.3460499463521030e-16;0.0000000000000000e+00;4.2960305725171610e-17;1.1869928428402399e-16;2.3466134562923361e-32
30;3;3;5.7989528474649523e+00;5.7989528474649461e+00;1.0000000000000000e+00;3.4116032346362022e-16;4.2283625258952005e-16;4.4408920985006262e-16;1.6149384262755593e-16;1.4838264594021972e-16;8.2953771012303540e-32
31;3;3;8.1019487186291812e+00;8.1019487186291776e+00;1.0000000000000000e+00;3.3670918618237209e-16;3.4035964237096655e-16;2.2204460492503131e-16;1.5703841058154029e-17;2.6396784608205947e-16;8.5629410658438658e-32
32;3;3;1.9522874989963629e+01;1.9522874989963661e+01;1.0000000000000000e+00;2.8702204335410202e-16;1.6096227833438015e-14;4.4408920985006262e-16;4.1890558109372344e-17;2.1818050099312996e-16;1.1866879948283575e-31
33;3;3;8.5451258933151006e+00;8.5451258933150953e+00;1.0000000000000000e+00;5.4719092526046368e-16;1.1707965615346725e-15;1.1102230246251565e-16;1.7726182899468748e-16;3.4174480021405926e-16;5.0334521807585666e-31
34;3;3;3.1202819896830403e+00;3.1202819896830394e+00;1.0000000000000000e+00;8.0920713114236719e-17;2.1536669386728751e-16;2.2204460492503131e-16;5.0668578776660068e-17;1.0701030379330809e-16;3.5273997344454053e-32
35;3;3;4.8428154515245794e+00;4.8428154515245803e+00;1.0000000000000000e+00;1.8240186344796343e-16;3.9686308081051878e-16;0.0000000000000000e+00;1.7771560357378369e-16;1.5248283192445302e-16;7.4038350212359924e-32
36;3;3;5.2585869029092400e+00;5.2585869029092374e+00;1.0000000000000000e+00;1.6124532318559720e-16;7.5961082887121605e-16;0.0000000000000000e+00;3.5412547919471772e-17;9.7992252858377418e-17;1.5384315948140142e-32
37;3;3;7.1609833999864918e+00;7.1609833999864776e+00;1.0000000000000000e+00;2.0521614974769301e-16;1.8129157861747553e-15;0.0000000000000000e+00;1.9698655501221142e-16;1.6726018260839059e-16;2.9383049007410544e-32
38;3;3;3.0414178536197753e+00;3.0414178536197767e+00;1.0000000000000000e+00;2.9428328160568809e-16;4.1199347781891939e-16;0.0000000000000000e+00;4.1808342191216192e-17;2.7915640952501446e-16;8.7113554225919422e-32
39;3;3;8.0500246135742728e+00;8.0500246135742550e+00;1.0000000000000000e+00;1.1562509977201344e-16;1.1826082095797413e-15;2.2204460492503131e-16;1.7568937274775455e-17;2.5504297375691965e-17;2.5441374849701333e-32
40;3;3;3.2253430733079589e+00;3.2253430733079611e+00;1.0000000000000000e+00;1.3691500328805859e-16;1.9445417088559127e-16;2.2204460492503131e-16;7.2341453414426896e-17;1.0942079112306086e-16;8.5525434906558168e-32
41;3;3;1.2345118251090572e+01;1.2345118251090579e+01;1.0000000000000000e+00;4.0261532962940244e-17;5.7175394188547652e-16;0.0000000000000000e+00;1.6164026422151908e-16;1.3354780785002042e-17;3.0392998115923208e-32
42;3;3;1.0119162435262981e+01;1.0119162435262981e+01;1.0000000000000000e+00;2.2442611345335245e-16;3.1452917428545645e-16;0.0000000000000000e+00;6.2159571889209775e-17;8.4174170468101996e-17;5.8070324895819513e-32
43;3;3;1.2641108830128255e+01;1.2641108830128271e+01;1.0000000000000000e+00;4.8942572146666186e-16;5.8841656651747604e-16;0.0000000000000000e+00;1.9121048148990174e-16;3.7274041426188454e-16;3.5470534109911899e-31
44;3;3;4.9860936898953359e+00;4.9860936898953359e+00;1.0000000000000000e+00;3.6259732146947161e-16;4.6664598899528055e-16;0.0000000000000000e+00;1.1586264623780994e-16;1.1148217015580229e-16;1.2873895290831774e-31
45;3;3;6.5224496415297049e+00;6.5224496415297066e+00;1.0000000000000000e+00;2.2662332591841974e-16;3.6436351468429641e-16;0.0000000000000000e+00;1.8493834926426773e-17;1.0827491739359824e-16;9.2489631744408819e-32
46;3;3;5.5883922991487314e+00;5.5883922991487323e+00;1.0000000000000000e+00;1.4708709339010664e-16;3.8989751252985162e-16;0.0000000000000000e+00;2.7949631569321183e-17;6.5695256272376881e-17;4.3184740604486674e-32
47;3;3;4.4175765667463800e+00;4.4175765667463782e+00;1.0000000000000000e+00;1.3455014484288012e-16;3.2249064637119440e-16;2.2204460492503131e-16;6.5833295109608710e-17;1.4776797201871412e-16;2.2799572640060589e-32
48;3;3;4.4383434048515369e+00;4.4383434048515387e+00;1.0000000000000000e+00;6.8457501644029293e-17;1.9312908443913744e-16;2.2204460492503131e-16;2.1172497090803840e-16;5.1068121112501269e-17;6.2878994844561279e-32
49;3;3;3.8030018425700631e+00;3.8030018425700618e+00;1.0000000000000000e+00;1.3620985695216911e-16;2.9253288224677611e-16;2.2204460492503131e-16;4.3961243965633903e-17;2.5394528262114277e-17;6.9544646420192999e-32
50;3;3;9.2627145770443207e+00;9.2627145770443224e+00;1.0000000000000000e+00;2.9395587566533515e-16;4.2659546217903259e-15;0.0000000000000000e+00;1.9942144008190312e-16;8.2586231215391528e-17;1.8475838696144761e-31
51;3;3;4.4383434048515227e+00;4.4383434048515236e+00;1.0000000000000000e+00;2.8799892871029391e-16;3.8854191686561137e-16;3.3306690738754696e-16;3.5852130925909924e-17;1.9427525646287154e-16;9.7720287729505742e-32
52;3;3;7.9107720700891777e+00;7.9107720700891671e+00;1.0000000000000000e+00;3.6969498692629192e-16;9.8575754535722986e-16;3.3306690738754696e-16;2.1540237107745896e-16;2.3765546061086976e-16;8.4935386216113191e-32
53;3;3;7.0173964207939008e+00;7.0173964207939052e+00;1.0000000000000000e+00;1.5834519400187466e-16;6.1864237741703500e-16;2.2204460492503131e-16;1.7152169098150278e-16;1.2777213033575226e-16;9.9150625191523089e-32
54;3;3;1.0771785502069665e+01;1.0771785502069655e+01;1.0000000000000000e+00;2.6501367003481388e-16;8.3270581698713859e-16;2.2204460492503131e-16;2.6831186415325670e-16;1.8629425891293817e-16;7.8556795536556115e-32
55;3;3;4.9860936898953332e+00;4.9860936898953341e+00;1.0000000000000000e+00;3.6303967532612721e-16;3.1986219532158081e-16;0.0000000000000000e+00;1.1388708680400394e-16;1.1148217015580231e-16;1.8311462384311160e-31
56;3;3;7.5393825146665412e+00;7.5393825146665430e+00;1.0000000000000000e+00;3.1564976760585932e-16;3.8525965406131354e-16;0.0000000000000000e+00;2.7470516133501070e-17;5.0652280189564949e-17;6.0067732341810338e-32
57;3;3;1.7634820283012964e+01;1.7634820283012985e+01;1.0000000000000000e+00;0.0000000000000000e+00;2.8343888181320682e-15;0.0000000000000000e+00;2.3241183742054934e-17;1.0300650015817021e-16;1.0909352991262730e-31
58;3;3;1.3201778130159523e+01;1.3201778130159513e+01;1.0000000000000000e+00;1.2945888486395888e-16;1.7273459107272443e-15;1.1102230246251565e-16;2.3352696469998971e-16;4.4513703872648057e-17;1.6969853389329819e-31
59;3;3;4.1987233010795686e+00;4.1987233010795659e+00;1.0000000000000000e+00;1.8147562384249223e-16;3.5868108437031825e-16;2.2204460492503131e-16;4.1228380768938219e-17;1.2877703698604337e-16;4.8496705099023729e-32
60;3;3;2.8289653806690460e+01;2.8289653806690481e+01;1.0000000000000000e+00;6.6192829094101736e-17;4.3881340480959602e-15;2.2204460492503131e-16;1.4701165594970446e-16;1.7325312032360626e-17;3.7741094735825417e-32
61;3;3;4.4383434048515138e+00;4.4383434048515094e+00;1.0000000000000000e+00;3.2427731182360429e-16;4.2767765296843469e-16;2.2204460492503131e-16;2.1518979783245750e-16;2.5791648285964105e-16;7.6401641570590822e-32
62;3;3;6.7659146087908200e+00;6.7659146087908226e+00;1.0000000000000000e+00;3.4641230485005585e-16;1.3756287892051710e-15;2.2204460492503131e-16;1.2281579185227184e-16;1.5454671498834568e-16;1.6056283893093744e-31
63;3;3;4.4383434048515218e+00;4.4383434048515236e+00;1.0000000000000000e+00;1.5454948613454701e-16;2.9090990295900177e-16;2.2204460492503131e-16;3.2280401060851147e-17;2.0498053677913393e-16;3.7650773707836948e-33
64;3;3;4.4383434048515271e+00;4.4383434048515280e+00;1.0000000000000000e+00;2.4037033579794551e-17;2.0002798452877745e-16;2.2204460492503131e-16;2.1263366594588934e-16;1.4037283829911820e-16;2.4017730635490494e-32
65;3;3;1.8089299285697592e+01;1.8089299285697507e+01;1.0000000000000000e+00;3.2575871428978954e-16;5.0306358691751481e-15;0.0000000000000000e+00;3.6397218538698989e-17;1.3138986379794159e-16;6.5099424959905822e-32
66;3;3;6.5788006190836210e+00;6.5788006190836201e+00;1.0000000000000000e+00;1.2124877418826099e-16;4.0721809950663030e-16;0.0000000000000000e+00;6.1850083825334103e-17;1.3694618078442165e-16;8.8854604501495805e-32
67;3;3;4.4383434048515369e+00;4.4383434048515404e+00;1.0000000000000000e+00;1.9312908443913744e-16;2.0939676470092863e-16;2.2204460492503131e-16;2.2006633542775523e-16;1.6149157854083582e-16;1.1872101277507170e-31
68;3;3;4.7401560783308136e+00;4.7401560783308136e+00;1.0000000000000000e+00;1.9428902930940239e-16;2.3741429970777477e-16;0.0000000000000000e+00;2.2481844351432254e-16;7.8402509255379653e-17;8.3485609597376756e-32
69;3;3;4.6350271843031798e+00;4.6350271843031816e+00;1.0000000000000000e+00;3.6969829372973962e-16;4.2661502522132743e-16;2.2204460492503131e-16;1.1500659813981655e-16;2.8668364911152770e-16;2.0209194707342896e-31
70;3;3;4.6932764275279958e+01;4.6932764275279879e+01;1.0000000000000000e+00;7.3678725128625091e-16;4.8485028000502528e-13;3.3306690738754696e-16;1.7279832248691580e-16;1.1669471792407946e-16;1.0656649172144715e-30
71;3;3;4.4383434048515173e+00;4.4383434048515209e+00;1.0000000000000000e+00;1.6420419976791490e-16;5.6109299429105353e-16;0.0000000000000000e+00;2.3257875412139667e-17;1.9851717171141809e-16;6.5489302528809299e-32
72;3;3;2.7469747816829457e+01;2.7469747816829461e+01;1.0000000000000000e+00;5.3662243799608463e-16;2.6526005651831677e-16;0.0000000000000000e+00;1.7450100205509420e-17;6.6765940769815024e-18;7.1911258036112852e-32
73;3;3;4.4383434048515289e+00;4.4383434048515280e+00;1.0000000000000000e+00;3.9252311467094373e-17;3.2407927985898339e-16;2.2204460492503131e-16;3.9545837604562725e-17;3.4045414075000770e-17;3.0222881782100709e-32
