Id;error_L2;error_H1;norm_L2;norm_H1
0;3.6623152380363683e-06;1.9684727220455221e-03;5.8905998460588027e-03;7.1141831188096302e-03
1;2.8151483886429803e-06;5.6329577601387816e-04;4.4136818567258049e-03;4.2310822678994133e-03
2;3.4139585008430340e-07;8.4810020017266508e-04;2.7342394336752128e-03;2.7141975610685239e-03
3;2.5323819894566235e-06;1.3076617650994349e-03;4.6689646731455474e-03;4.2141845007472442e-03
4;2.4533320316421450e-07;6.7556096674898823e-04;2.9785358935233482e-03;3.1995163580783403e-03
5;2.7015422880055739e-06;2.0122273934720389e-03;4.9166339701294959e-03;3.9745997577581042e-03
6;2.3717451770496141e-06;7.9939509440965202e-04;3.4512591321136446e-03;4.2474702119986709e-03
7;1.6808016015282181e-06;5.1612377788038007e-04;1.9533648659342488e-03;1.1314608534681934e-02
8;1.5649314427011205e-06;2.3320210517346744e-04;2.0116442166778371e-03;1.0632167778611363e-02
9;3.2162186511833663e-06;5.2549601154598246e-04;3.6633423277048745e-03;5.9285021640995252e-03
10;2.8355968645635180e-06;2.1708836730499705e-03;5.1334711859092148e-03;4.3522974604960274e-03
11;1.1983833451401804e-06;7.8530241435498715e-04;3.2228681247449091e-03;3.5263817468569069e-03
12;1.0326691447143959e-05;7.4161396445681683e-03;2.3514069889894983e-02;5.2013137555937547e-02
13;3.1202957059629380e-06;1.9764555498871892e-04;3.8690313745613986e-03;8.4329088591360030e-03
14;5.0517564569819747e-06;1.4501127437226540e-04;4.7831872174113905e-03;2.2358344481439780e-03
15;6.3368391973807044e-05;4.8381349097447674e-03;4.4931879456138843e-02;7.8338160831797454e-02
16;7.1370908071006902e-06;2.7141685314124593e-04;1.0696854864926221e-02;9.4731607110385696e-03
17;8.9331284119140164e-05;3.9304351741635017e-03;5.5990510710102893e-02;1.0277376456142881e-01
18;4.8780626860469615e-06;1.4060473684274184e-04;3.9450426476456647e-03;2.2230572026170998e-03
19;3.2746052496260597e-06;1.8615798384843976e-04;2.9508234315881402e-03;6.7769646609257932e-03
20;1.3286092247928566e-06;3.9166773666914432e-03;3.8391327384138529e-02;2.9370786110304309e-01
21;9.3717684496813787e-06;2.7051357348367407e-04;8.3327006558817016e-03;1.5240699937682936e-02
22;3.8534605733441102e-06;1.2526642872186862e-04;3.7058049285120824e-03;6.2926439760775926e-03
23;2.6212365318983073e-06;1.9420676702640392e-04;4.0408761803410048e-03;2.8629326223368775e-02
24;5.9308778484832860e-06;2.8658886631014943e-04;1.3370247100305351e-02;3.1458906644406301e-02
25;3.0333811214366540e-06;2.8887023170825392e-04;8.8106399943561689e-03;2.5366448436412649e-02
26;4.2045619797416373e-06;6.2562759885052496e-04;1.2276413270121269e-02;3.1465609142956520e-02
27;5.6084741303720589e-06;1.2723313890681294e-02;3.0719101031781743e-02;1.9945629800976544e-01
28;2.3907811250963560e-06;1.0222982971457115e-04;7.5131781412368370e-03;1.0280417271294435e-02
29;9.8162180008550342e-06;2.3035837663040417e-04;1.3835499803060015e-02;6.3469098558841999e-03
30;4.9636844770080620e-06;1.2090549241205870e-04;5.6437606427038921e-03;1.8866110187644879e-03
31;4.1588573923169154e-06;6.3367909329416390e-05;5.3610973541939159e-03;1.8274702852480655e-03
32;2.6269242873904059e-06;2.2541972244037985e-04;4.0451057629097217e-03;5.0512331278496827e-03
33;2.0684773663010084e-06;1.8486637420138863e-04;3.9689291975938349e-03;1.7602855806426788e-03
34;4.4658874346788044e-06;5.5905725105073940e-04;8.2135163813555068e-03;6.0465074020844591e-03
35;2.8536314926036503e-06;8.2096508214128178e-05;4.7078482385752227e-03;1.3035986656649875e-03
36;2.8566383744252677e-06;8.0188087728866447e-05;4.6205162688799711e-03;1.3518586814274703e-03
37;1.1469427336906565e-05;6.1331053945339856e-04;1.4094697012634085e-02;8.8855766008771285e-03
38;2.3680114644181070e-06;1.6482687435395059e-04;2.6004105680951539e-03;8.9284836893417686e-03
39;3.0664034058739330e-06;1.4888598543593853e-02;3.0714453714336801e-02;1.9906151813544809e-01
40;6.3747369589979523e-05;4.1950806783351688e-03;4.5740097014331904e-02;1.5210203236664246e-01
41;8.8169332199821568e-05;5.8272621156936991e-03;4.1582460129404364e-02;8.9144628418261623e-02
42;5.2915014940432359e-05;1.3592129784620478e-02;3.3127682720752644e-02;4.6939826986618083e-02
43;3.8459546648930870e-06;2.9117446355099814e-03;9.3387982622540073e-03;2.1972554547936961e-02
44;5.1393395008417083e-06;7.6861403481395804e-05;5.6876656953999084e-03;1.9258176964807075e-03
45;7.2368805919405493e-06;2.4851693358148160e-04;8.2551819840561407e-03;5.5931983413666439e-03
46;1.4972154218584580e-05;2.7088524037628583e-04;1.5647027549072372e-02;7.8843499180093445e-03
47;4.2327839370231240e-06;6.2852001072106624e-05;4.7470826865438189e-03;2.0311637801250881e-03
48;3.4058441644669394e-06;3.8526202056831012e-04;3.5088131759526053e-03;5.1445392898094742e-03
49;5.6578103657560596e-06;1.3820842917909695e-04;5.3706263444407302e-03;2.2352722743133229e-03
50;2.8802762576101210e-05;1.0993753222896259e-03;1.9451660800685024e-02;1.4802954928510605e-02
51;1.1062569461134174e-05;1.1857817976606323e-03;1.6220770584785032e-02;9.0490666213059144e-03
52;1.7962613816682285e-05;8.8350742967759511e-03;3.1590483241639725e-02;9.6394824486078140e-02
53;1.9330828098735108e-05;1.0491929973047600e-02;2.7738110519139332e-02;2.3711939476334681e-02
54;4.8305974230075170e-06;2.6699097079628336e-04;7.1565912438361816e-03;1.5745307554851228e-02
55;7.0595613583961378e-06;1.5717779203015445e-03;7.3188879199209550e-03;1.3741910285340914e-02
56;3.5275118812996442e-06;3.2011143303861629e-04;3.2484041861812136e-03;5.6250972037441092e-03
57;1.6127484449146857e-06;1.6752183095231006e-04;3.1860774926662002e-03;5.3291868379049421e-03
58;4.0745182339200989e-06;1.2210780310198464e-04;2.4715499314096334e-03;7.6953963819062568e-03
59;3.8185980122232425e-06;2.2766889666011897e-04;2.9747635989085582e-03;6.3969015924771264e-03
60;2.5803583483212754e-06;4.6200820205194139e-05;1.9298229508070176e-03;7.8451518472457890e-03
61;2.8411425058072115e-06;3.7953098920612330e-05;2.5159919293788430e-03;7.7886772615738831e-03
62;4.0920075559086439e-06;1.4440166335728339e-04;2.7087943990558622e-03;7.0616422161962162e-03
63;2.3638966153511231e-06;2.6051623062468384e-05;2.5158970385567442e-03;6.2465559896154920e-03
64;1.3753003828087738e-06;1.4234312109278070e-04;3.1885034175309023e-03;4.0347109260428461e-03
65;1.2830620867333782e-06;5.9594696003577403e-05;9.1575972600243421e-04;4.5928582152669900e-03
66;3.5319736481079378e-06;3.9407995057805288e-04;3.7349846408765413e-03;4.6238086001440899e-03
67;1.1837196565116853e-05;6.8981254998170824e-03;3.2456484353191581e-02;2.0558293448011727e-01
68;3.8997622733623685e-06;3.4572916537138480e-04;3.9072556624671802e-03;4.3013107542581785e-03
69;2.5125372350040401e-06;2.6679981554417775e-05;3.1159771894780953e-03;1.0335218728062942e-03
