VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;148;320;173;142;9.7799999999999992e-04;1.0380000000000001e-03;2.5730000000000002e-03;1.6600000000000000e-04;1.5999999999999999e-05
