VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;173;142;1.0000000000000000e+00;5.3737062324845132e-02;6.1471339327121066e-01;7.9970049465993176e-02;1.5295296380338892e+00;2.2285194312159318e+00;1.9728159887954131e+00;2012;3.4001573465090877e-14
