VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;196;165;1.0000000000000000e+00;5.3937209475948003e-02;6.1050536094560637e-01;8.2323323999677678e-02;1.5297083594552425e+00;2.2281041029322295e+00;1.9719413467759650e+00;2807;3.9414276306565989e-14
