TotProc Type Time
1 CreateMesh 5.68000000e-04
1 SetVariables 1.40000000e-05
1 ComputeGeometricProperties 3.43000000e-04
1 CreateVEMSpace 1.37000000e-04
1 AssembleSystem 1.91900000e-03
1 ComputeVEMPerformance 9.82700000e-03
1 Factorize 7.90000000e-05
1 Solve 1.00000000e-05
1 ComputeErrors 7.15600000e-03
1 ExportSolution 1.19260000e-02
