Id;error_L2;error_H1;norm_L2;norm_H1
0;3.6529705357873552e-06;1.9632922377821184e-03;5.8901918442361995e-03;7.1282613163997886e-03
1;2.8193845259317673e-06;5.6388753060269579e-04;4.4138680676140719e-03;4.2404769203128632e-03
2;2.4027798826520251e-07;6.7152253196036738e-04;2.9791822743810851e-03;3.2086824808100099e-03
3;2.5454589096004603e-06;1.3121243504017434e-03;4.6696509749921192e-03;4.2250602696189306e-03
4;2.7213961607231763e-06;2.0167494339845440e-03;4.9178764585192060e-03;3.9826634957581264e-03
5;3.4236101101039031e-07;8.4415397090168473e-04;2.7343617272982371e-03;2.7200044350078638e-03
6;2.3251135725030818e-06;7.9365445590762044e-04;3.4530642407841804e-03;4.2609110418735090e-03
7;2.8568108484579961e-06;2.1719373789062264e-03;5.1352223855165458e-03;4.3580399595467868e-03
8;3.0317871944813225e-06;1.9324503215586883e-04;3.8721623866954358e-03;8.4636806292623917e-03
9;1.5296919201757943e-06;2.4292259423795774e-04;2.0129261579240197e-03;1.0701150957684404e-02
10;1.6505659812595801e-06;5.2709872799024669e-04;1.9544101711235881e-03;1.1369491291447167e-02
11;3.1455603994720443e-06;5.1933658409378572e-04;3.6657379693805728e-03;5.9495462592487232e-03
12;1.0309864803090285e-05;7.3968390217723085e-03;2.3522317983508140e-02;5.2141395588002404e-02
13;1.1754997530552935e-06;7.8059788117905014e-04;3.2240991556971720e-03;3.5370414117598331e-03
14;6.1826541183395868e-05;4.8471981294401943e-03;4.4972738448953456e-02;7.8665290278370908e-02
15;6.7834218902898730e-06;2.7378539572641531e-04;1.0710747400499598e-02;9.5059128103141682e-03
16;7.8845289304525087e-05;3.8283809033101230e-03;5.3532887545399678e-02;9.8990582742878863e-02
17;3.1600939810074832e-06;1.7941993818530191e-04;2.9542724842720482e-03;6.8080071927210210e-03
18;1.3423694238597630e-06;3.8994761728197718e-03;3.8388692250050559e-02;2.9333320152693187e-01
19;9.0428575817920034e-06;2.6148838236141650e-04;8.3425778891757056e-03;1.5315157090795881e-02
20;3.6853360912748705e-06;1.2506404393778216e-04;3.7110900225458595e-03;6.3267626722110747e-03
21;2.6000363653272641e-06;1.9147728471568878e-04;4.0416676763376730e-03;2.8591615852230814e-02
22;5.5340596918153460e-06;2.4102784728279749e-04;1.2365916195575925e-02;2.9228355397694826e-02
23;3.0049673007597136e-06;2.5204091660201280e-04;8.3268509446484690e-03;2.3784540638050536e-02
24;4.0053015747260661e-06;5.2923410430134855e-04;1.1382644827908350e-02;2.9231812777346836e-02
25;5.5514136019176649e-06;1.2735324798186532e-02;3.0724499381729276e-02;1.9991531497877954e-01
26;2.3933190921891677e-06;9.6580385828297263e-05;7.2675144617132042e-03;1.0022660628103345e-02
27;9.4357060053962028e-06;2.2772486483171406e-04;1.3705544085890420e-02;6.1600009176551547e-03
28;4.1187759382645640e-06;6.3750619565941741e-05;6.2313517982646241e-03;2.2214900351850372e-03
29;4.6998011551431532e-06;9.3805482756032321e-05;6.1062362602701233e-03;1.9656497450522541e-03
30;2.4844754582612663e-06;2.1955146489468827e-04;4.0507780416711887e-03;5.0492249475471273e-03
31;4.4280884665105155e-06;5.4467495183274368e-04;7.9626250992953142e-03;5.7871060123732641e-03
32;2.1045897361348063e-06;5.9885201891827556e-04;4.0606532611570266e-03;2.3810116115667141e-03
33;3.0677714109805100e-06;7.5393971269039779e-05;5.0718521497149522e-03;1.5474548574660790e-03
34;1.0907994494357337e-05;5.7654016061794121e-04;1.3442331831211749e-02;8.5202230109331697e-03
35;1.6637124006711469e-06;2.1452092399673627e-04;3.3635983092193070e-03;1.2152054689029642e-03
36;9.5971505006219367e-07;2.4800783241095208e-04;1.9806822122025408e-03;1.3734107880155562e-02
37;2.3024098243841466e-06;1.5801653996870877e-04;2.6025920717315390e-03;9.0016010326670667e-03
38;3.0928488858384381e-06;1.4809673176389685e-02;3.0701351017818308e-02;1.9795035291480112e-01
39;5.5482798176414562e-06;1.7582380824628961e-04;5.9828514287369114e-03;2.2376586961066185e-03
40;2.8430565123292055e-05;1.0640733629090036e-03;1.9489494921505382e-02;1.4672038208853929e-02
41;8.3205004948622906e-05;5.4707890249417320e-03;4.0027815016238921e-02;8.5321460406446739e-02
42;5.9706271432881394e-06;1.3731390822739964e-04;5.3792981579174172e-03;2.5008889563313684e-03
43;5.1935816407835192e-05;3.3730721649320827e-03;4.1777011103817319e-02;1.4613497516071744e-01
44;6.0127826336735397e-06;9.8150191784174669e-05;6.2736483162629426e-03;2.0683312541249508e-03
45;3.6025281477430660e-06;3.8932100943882665e-04;3.7243076869436799e-03;6.0525535452905076e-03
46;7.7925989139954775e-06;2.7798470238178755e-04;8.8366465160000275e-03;6.4184058601288816e-03
47;5.0295405521837304e-06;1.6446552155528462e-04;4.3909857648626056e-03;2.3565427834641604e-03
48;9.4670784020889450e-06;1.3283875280431412e-03;1.4089985013480600e-02;7.2378593022231347e-03
49;5.1055158146677135e-05;1.2629347203669816e-02;3.1927880471580551e-02;4.6178855991966153e-02
50;1.8266352148400945e-05;9.9622806001077001e-03;2.6497620297573868e-02;2.2728027348983628e-02
51;7.6090944187603921e-06;1.6951690072730390e-03;8.0351608713869274e-03;1.4349876667573444e-02
52;3.6685608808540751e-06;2.7739960510198857e-03;8.9718196012406517e-03;2.1469336273819827e-02
53;3.8897337255936596e-06;2.7575755398351559e-04;3.4027518860509443e-03;6.3198642760162365e-03
54;5.8378472944795258e-06;1.9050235195498661e-04;7.7170044156677255e-03;1.6875835268245029e-02
55;2.9751871703540883e-06;3.7165847436611689e-05;2.5136619451704032e-03;9.2186569736092093e-03
56;2.8633370548719977e-06;3.4875505824511746e-05;2.9051010856433962e-03;8.0682489333382124e-03
57;4.2378086278300198e-06;1.3439364831443622e-04;2.7839196714745940e-03;8.2116727612127852e-03
58;1.5399998825995925e-05;7.5696351606589739e-03;2.7753393592990446e-02;8.3824594747447606e-02
59;4.1310800654994438e-06;1.8458583280298128e-04;3.0818113470381919e-03;7.2628262608954086e-03
60;1.9511777610199050e-06;1.1956221001606338e-04;3.2226906016145536e-03;6.1652069573894502e-03
61;1.6874690251300667e-06;1.6893978326678564e-04;3.7504316756787458e-03;5.5312479362413965e-03
62;1.9226527002447720e-06;5.9726352348689441e-05;1.4754536513999473e-03;7.0038295407330760e-03
63;5.0805602865311416e-06;5.2561974649563043e-05;5.6598775070383286e-03;2.1249120574510245e-03
64;1.1851122631571243e-05;6.9123602950828481e-03;3.2455838262237323e-02;2.0590460958347795e-01
65;3.5154055382651745e-06;6.9612631008243321e-05;4.5942204102652493e-03;2.0437415174970009e-03
66;2.8797470400510965e-06;1.7884317409029734e-05;3.6882337625970736e-03;1.3087779250898868e-03
67;4.2516261152501204e-06;3.4233183485960503e-04;4.2247794942366843e-03;4.6577275220931157e-03
68;1.5550514764937079e-05;2.8835783150702452e-04;1.6492130303768365e-02;8.8753722740934037e-03
69;1.6231037990084751e-06;1.3511835982163024e-05;2.1771141291848928e-03;6.1237092678594019e-04
70;4.5662027150770429e-06;2.8969446539617869e-04;4.3694121909835125e-03;4.5882457644777063e-03
71;1.9984985839350520e-06;1.6434018715970944e-05;2.7338655749049460e-03;9.9781786201295192e-04
72;3.0680181387753088e-06;3.3152016305365475e-04;2.3718059037242858e-03;8.8871554958247813e-03
73;2.6308970106471773e-06;4.6074573313529356e-04;2.2831513086057497e-03;8.9150024506592460e-03
74;3.7747997134572300e-06;2.1554123694629627e-04;2.5417671359834453e-03;8.3144579063486046e-03
75;9.6336483220448908e-07;1.2713482178314565e-04;1.4739294786727830e-03;1.0810733821754376e-02
76;1.3825189302306862e-06;4.8305428080978544e-06;1.9048506557765472e-03;7.0057025677697986e-04
77;3.7240879728112547e-06;4.3086511353545448e-04;4.0075771108176658e-03;4.7868084046707622e-03
78;8.7334829784762517e-07;2.1638826711348067e-04;1.9844200962295562e-03;1.3697954776826770e-02
79;8.0578510338015127e-06;1.5134556546423221e-04;7.9901127701410037e-03;4.9339383773108966e-03
80;2.9256222633531492e-06;6.7892578149174765e-04;1.2765306855719430e-02;2.9065844037929132e-02
81;1.9112051031338723e-06;2.1914791882595081e-04;4.0922799734302902e-03;2.6902051902784288e-02
82;1.3605540413170420e-05;4.7185111030333360e-04;1.0160851931314524e-02;8.0830848356053669e-03
83;1.7367473303462406e-06;3.3927076716202344e-04;4.2120915555102639e-03;1.3986658562297043e-02
84;3.6818688036448765e-06;3.4194773304281568e-04;4.7742119847396895e-03;1.1015104377247597e-02
85;3.4749291718019189e-05;2.0349954077939049e-03;2.1435186469856007e-02;3.8279427703148530e-02
86;1.5968699233477881e-06;1.2734215178091614e-04;4.0844458152786683e-03;2.8389847304688902e-02
87;1.7694733420581801e-05;2.0485978846439230e-04;1.1152490994181512e-02;8.8105709333105662e-03
88;1.6445634909556927e-06;9.3761436215465180e-06;2.1763266655949408e-03;6.5289293094499771e-04
89;2.9569684766275576e-06;1.5698592840070808e-05;3.6854857119702541e-03;1.4703817940081630e-03
90;4.8616624448299560e-06;2.7851985859678885e-04;4.3603136844050537e-03;4.6405393505294179e-03
91;2.1117946305644552e-06;1.1890514405102363e-05;2.7297272314746211e-03;1.1154221334321323e-03
92;4.7154652622913171e-06;2.7905879032525419e-04;4.4188845127132335e-03;4.5237429790708165e-03
93;1.2001199656467192e-05;2.9131543167220059e-04;9.4864354813833981e-03;6.8081674429379818e-03
94;1.5874943253601343e-05;3.2012371162762815e-04;1.6482244336059285e-02;9.7034511104903791e-03
95;4.5572144374626552e-06;6.2011253042605153e-05;5.6778769013734257e-03;2.2588960056961617e-03
96;3.9127029197730971e-06;5.4344315201192485e-05;4.5801362725201395e-03;2.3663421501902314e-03
97;1.1157410468810725e-05;2.8904068977291008e-04;8.3468016352154142e-03;6.2916360213491999e-03
98;4.9093974805259746e-06;2.9312778421851913e-04;4.2044691008334733e-03;4.7876049379414112e-03
99;2.5975686751260759e-05;6.6384010511794989e-04;1.9281394157178292e-02;1.4502457681754413e-02
100;9.6686914988366912e-06;3.1994493069073353e-04;6.2670192100215301e-03;1.0418940128938479e-02
101;1.3079858463046907e-05;7.1672959032530984e-04;9.2394686395036469e-03;2.6444456812345155e-02
102;5.1524388964062790e-06;4.9467271826583560e-05;6.0899728008563352e-03;2.8446784751070030e-03
103;3.6307345496049965e-05;1.3504461990357756e-03;2.3445617078102016e-02;3.8185443333721356e-02
104;1.1578188818151501e-05;1.5949758802965246e-04;1.1923919444938279e-02;7.5110837450395370e-03
