VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;167;136;1.0000000000000000e+00;5.3462863855819595e-02;6.1246685824276548e-01;7.9023196366540649e-02;1.5296856720165897e+00;2.2287989787714144e+00;1.9740354493306151e+00;1785;2.5279259148241746e-14
