Id;X;Y;Z;num_solution;ext_solution;error_inf
0;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
1;1.7197485725000000e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
2;2.2193173087500001e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
3;3.4150143487500001e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
4;4.8938621750000000e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
5;5.8501045087500003e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
6;7.8498848374999997e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
7;8.3819405375000000e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
8;1.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
9;0.0000000000000000e+00;7.5049946125000003e-02;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
10;1.7197485725000000e-01;7.5049946125000003e-02;0.0000000000000000e+00;1.2641958845731585e+00;1.2581601729975271e+00;6.0357115756313195e-03
11;2.2193173087500001e-01;7.5049946125000003e-02;0.0000000000000000e+00;1.2927783060399218e+00;1.2917899095056646e+00;9.8839653425719654e-04
12;3.4150143487500001e-01;7.5049946125000003e-02;0.0000000000000000e+00;1.3516839400518781e+00;1.3497675508224665e+00;1.9163892294116192e-03
13;4.8938621750000000e-01;7.5049946125000003e-02;0.0000000000000000e+00;1.3802844165418773e+00;1.3775446861893150e+00;2.7397303525622529e-03
14;5.8501045087500003e-01;7.5049946125000003e-02;0.0000000000000000e+00;1.3741584466794592e+00;1.3696431760205032e+00;4.5152706589559610e-03
15;7.8498848374999997e-01;7.5049946125000003e-02;0.0000000000000000e+00;1.2878985396775651e+00;1.2874621772447974e+00;4.3636243276767850e-04
16;8.3819405375000000e-01;7.5049946125000003e-02;0.0000000000000000e+00;1.2566267858013325e+00;1.2506356280952189e+00;5.9911577061135812e-03
17;1.0000000000000000e+00;7.5049946125000003e-02;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
18;0.0000000000000000e+00;2.3255975012499999e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
19;1.7197485725000000e-01;2.3255975012499999e-01;0.0000000000000000e+00;1.4998617921899793e+00;1.5066376524616705e+00;6.7758602716911920e-03
20;2.2193173087500001e-01;2.3255975012499999e-01;0.0000000000000000e+00;1.5906625318109329e+00;1.5931013736842528e+00;2.4388418733198858e-03
21;3.4150143487500001e-01;2.3255975012499999e-01;0.0000000000000000e+00;1.7398752738681866e+00;1.7421647662786552e+00;2.2894924104686076e-03
22;4.8938621750000000e-01;2.3255975012499999e-01;0.0000000000000000e+00;1.8107737752868907e+00;1.8135811595691580e+00;2.8073842822673445e-03
23;5.8501045087500003e-01;2.3255975012499999e-01;0.0000000000000000e+00;1.7899269913761482e+00;1.7932659848633370e+00;3.3389934871888016e-03
24;7.8498848374999997e-01;2.3255975012499999e-01;0.0000000000000000e+00;1.5838542485119727e+00;1.5819745593055832e+00;1.8796892063894788e-03
25;8.3819405375000000e-01;2.3255975012499999e-01;0.0000000000000000e+00;1.4836621272738033e+00;1.4872916741605156e+00;3.6295468867122427e-03
26;1.0000000000000000e+00;2.3255975012499999e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
27;0.0000000000000000e+00;3.8580189612499999e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
28;1.7197485725000000e-01;3.8580189612499999e-01;0.0000000000000000e+00;1.6302430149550968e+00;1.6398850401644656e+00;9.6420252093687431e-03
29;2.2193173087500001e-01;3.8580189612499999e-01;0.0000000000000000e+00;1.7494385880091139e+00;1.7546812704752408e+00;5.2426824661269134e-03
30;3.4150143487500001e-01;3.8580189612499999e-01;0.0000000000000000e+00;1.9480344445343964e+00;1.9525898881615142e+00;4.5554436271177945e-03
31;4.8938621750000000e-01;3.8580189612499999e-01;0.0000000000000000e+00;2.0420792883665451e+00;2.0474080687373495e+00;5.3287803708044201e-03
32;5.8501045087500003e-01;3.8580189612499999e-01;0.0000000000000000e+00;2.0143910084396364e+00;2.0204359995115806e+00;6.0449910719442279e-03
33;7.8498848374999997e-01;3.8580189612499999e-01;0.0000000000000000e+00;1.7403537097956596e+00;1.7399084116625740e+00;4.4529813308558097e-04
34;8.3819405375000000e-01;3.8580189612499999e-01;0.0000000000000000e+00;1.6088550126961874e+00;1.6141997544834390e+00;5.3447417872516390e-03
35;1.0000000000000000e+00;3.8580189612499999e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
36;0.0000000000000000e+00;4.3817915574999999e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
37;1.7197485725000000e-01;4.3817915574999999e-01;0.0000000000000000e+00;1.6539649643059897e+00;1.6608904257597246e+00;6.9254614537348491e-03
38;2.2193173087500001e-01;4.3817915574999999e-01;0.0000000000000000e+00;1.7753532816139499e+00;1.7801530496601896e+00;4.7997680462397163e-03
39;3.4150143487500001e-01;4.3817915574999999e-01;0.0000000000000000e+00;1.9817943246016250e+00;1.9857617266514191e+00;3.9674020497941775e-03
40;4.8938621750000000e-01;4.3817915574999999e-01;0.0000000000000000e+00;2.0798473674374605e+00;2.0842690119370819e+00;4.4216444996214577e-03
41;5.8501045087500003e-01;4.3817915574999999e-01;0.0000000000000000e+00;2.0519543826637410e+00;2.0562475365002859e+00;4.2931538365449384e-03
42;7.8498848374999997e-01;4.3817915574999999e-01;0.0000000000000000e+00;1.7647926683807442e+00;1.7648054210861495e+00;1.2752705405238984e-05
43;8.3819405375000000e-01;4.3817915574999999e-01;0.0000000000000000e+00;1.6312207366081355e+00;1.6342057989417591e+00;2.9850623336236115e-03
44;1.0000000000000000e+00;4.3817915574999999e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
45;0.0000000000000000e+00;6.4354696587500004e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
46;1.7197485725000000e-01;6.4354696587500004e-01;0.0000000000000000e+00;1.6179233303232894e+00;1.6226500874052017e+00;4.7267570819122806e-03
47;2.2193173087500001e-01;6.4354696587500004e-01;0.0000000000000000e+00;1.7304643605898116e+00;1.7337816345720523e+00;3.3172739822406871e-03
48;3.4150143487500001e-01;6.4354696587500004e-01;0.0000000000000000e+00;1.9223401153212847e+00;1.9253723411796355e+00;3.0322258583508344e-03
49;4.8938621750000000e-01;6.4354696587500004e-01;0.0000000000000000e+00;2.0140670162459515e+00;2.0171636053911164e+00;3.0965891451648631e-03
50;5.8501045087500003e-01;6.4354696587500004e-01;0.0000000000000000e+00;1.9882057182209680e+00;1.9910525756540214e+00;2.8468574330533514e-03
51;7.8498848374999997e-01;6.4354696587500004e-01;0.0000000000000000e+00;1.7201599203425895e+00;1.7194803752756047e+00;6.7954506698475470e-04
52;8.3819405375000000e-01;6.4354696587500004e-01;0.0000000000000000e+00;1.5962892133607820e+00;1.5977847627388124e+00;1.4955493780304252e-03
53;1.0000000000000000e+00;6.4354696587500004e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
54;0.0000000000000000e+00;7.5921182200000004e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
55;1.7197485725000000e-01;7.5921182200000004e-01;0.0000000000000000e+00;1.5111860508585182e+00;1.5165111069427555e+00;5.3250560842372785e-03
56;2.2193173087500001e-01;7.5921182200000004e-01;0.0000000000000000e+00;1.6002297946648696e+00;1.6050742294642295e+00;4.8444347993599202e-03
57;3.4150143487500001e-01;7.5921182200000004e-01;0.0000000000000000e+00;1.7539500977765050e+00;1.7577569883732544e+00;3.8068905967494349e-03
58;4.8938621750000000e-01;7.5921182200000004e-01;0.0000000000000000e+00;1.8267192061855388e+00;1.8309074230248765e+00;4.1882168393376773e-03
59;5.8501045087500003e-01;7.5921182200000004e-01;0.0000000000000000e+00;1.8063855870587804e+00;1.8100989812752419e+00;3.7133942164615519e-03
60;7.8498848374999997e-01;7.5921182200000004e-01;0.0000000000000000e+00;1.5925983774325145e+00;1.5936772480348154e+00;1.0788706023008299e-03
61;8.3819405375000000e-01;7.5921182200000004e-01;0.0000000000000000e+00;1.4945697896139847e+00;1.4966953943831218e+00;2.1256047691371460e-03
62;1.0000000000000000e+00;7.5921182200000004e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
63;0.0000000000000000e+00;8.5038817537500000e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
64;1.7197485725000000e-01;8.5038817537500000e-01;0.0000000000000000e+00;1.3784277359354999e+00;1.3898755573750576e+00;1.1447821439557693e-02
65;2.2193173087500001e-01;8.5038817537500000e-01;0.0000000000000000e+00;1.4469406643812115e+00;1.4515120517586664e+00;4.5713873774548830e-03
66;3.4150143487500001e-01;8.5038817537500000e-01;0.0000000000000000e+00;1.5531155869768192e+00;1.5577733233131799e+00;4.6577363363606850e-03
67;4.8938621750000000e-01;8.5038817537500000e-01;0.0000000000000000e+00;1.6027887928664284e+00;1.6086831854114816e+00;5.8943925450531953e-03
68;5.8501045087500003e-01;8.5038817537500000e-01;0.0000000000000000e+00;1.5867899782824031e+00;1.5942013179420726e+00;7.4113396596695580e-03
69;7.8498848374999997e-01;8.5038817537500000e-01;0.0000000000000000e+00;1.4442376688017724e+00;1.4435801952266900e+00;6.5747357508239013e-04
70;8.3819405375000000e-01;8.5038817537500000e-01;0.0000000000000000e+00;1.3681715746956045e+00;1.3760845908743800e+00;7.9130161787754894e-03
71;1.0000000000000000e+00;8.5038817537500000e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
72;0.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
73;1.7197485725000000e-01;1.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
74;2.2193173087500001e-01;1.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
75;3.4150143487500001e-01;1.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
76;4.8938621750000000e-01;1.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
77;5.8501045087500003e-01;1.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
78;7.8498848374999997e-01;1.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
79;8.3819405375000000e-01;1.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
80;1.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
