VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;1586;2835;9.2252063063007567e-02;1.1650195286540134e-03;1.0279539525863537e-01;2.3499405966422859e-03;1.5713230998261083e+00;2.3802395383017529e+00;2.0992795324693136e+00;19668;2.6988613018982363e+01
