VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;3018;4603;1586;2835;1.1561000000000000e-02;1.2241999999999999e-02;2.7127999999999999e-02;5.0220000000000004e-03;2.6100000000000000e-04
