Id;error_L2;error_H1;norm_L2;norm_H1
0;3.5292741984402623e-10;7.9288958281924977e-06;8.0852989933079668e-04;1.3517301849183979e-03
1;2.9661968167756972e-10;6.5199413023304768e-06;6.6186739150876812e-04;9.2677130560994865e-04
2;4.2465892551398411e-09;6.6409073116003344e-05;1.9762315958159792e-03;2.0197684580123151e-03
3;5.0969298376592685e-10;1.5734713093032968e-05;8.8716483307997953e-04;7.1327905195974275e-04
4;1.1999789611386676e-10;5.5504019746633547e-06;5.0570548122811894e-04;6.5000972926141862e-04
5;1.5674118903386235e-10;6.7684213852247706e-06;6.0681314112244543e-04;1.0467109092818835e-03
6;4.7693724070137359e-10;1.2577859779209313e-05;7.5401506475196738e-04;3.2876530403080119e-03
7;1.4603775791362730e-10;7.8287840026835629e-06;8.0490928290656918e-04;4.7769075487302474e-03
8;2.7635507649609025e-11;1.8636706003490459e-06;4.3891230810452991e-04;2.7361493509933548e-03
9;1.2232959193854430e-09;1.9609874686783779e-05;1.6413415199769842e-03;6.9128251481470173e-03
10;5.5240167831057499e-11;2.6591944758189545e-06;4.1841539092712091e-04;2.2050814558194024e-03
11;8.1945624940845200e-11;3.4886128049262070e-06;5.1598874847270308e-04;2.4938524853731145e-03
12;2.6056165879454234e-11;2.4129243304375334e-06;5.2340361960518484e-04;1.6495723286801016e-03
13;3.3422415002996574e-10;6.9929380948401372e-06;1.3894425505812974e-03;4.0452337266577779e-03
14;1.8364004198233206e-09;1.8113860483752503e-05;2.0121211216256171e-03;5.2350686971831643e-03
15;7.2696125660430175e-10;1.3245791820475716e-05;1.3812285986272892e-03;4.3640318878921114e-03
16;2.2884456473710295e-10;1.3598107303313048e-05;8.2478601972647554e-04;2.4379876053165516e-03
17;6.7172269756038460e-10;3.4731937915014419e-06;6.1266953019505999e-04;2.1049811843740752e-03
18;9.0667102693479174e-10;4.4587827009919907e-06;8.1716752991135844e-04;3.0466563453472504e-03
19;8.0737045311099321e-10;9.6669269593310067e-06;1.3411833959913984e-03;2.9539232132498750e-03
20;2.3756387823774885e-10;4.5604867083125216e-06;7.7836326157269635e-04;1.7185259545084409e-03
21;3.5775401176745554e-10;1.1251372450306193e-05;1.1326933384295441e-03;3.0007884255960006e-03
22;1.2462975688106564e-10;5.2092398337329198e-06;4.8195023660935931e-04;9.9989810784568370e-04
23;1.1340566286453481e-10;6.3980159104454825e-06;3.9683234748074845e-04;8.2205088224181818e-04
24;2.4831144959175772e-10;5.6051072609041319e-06;6.5973251862297248e-04;1.2463317984043522e-03
25;2.7131455880270869e-09;3.3672038414298562e-05;1.6990555203517050e-03;5.3467102160966746e-03
26;9.1597547680619744e-10;2.0016440693141989e-05;1.2718676199887761e-03;3.0713433237500960e-03
27;1.9290953522664112e-09;2.9825385883646729e-05;1.3829510561621243e-03;2.4861178460091325e-03
28;2.2860654896113354e-10;1.4427761654659931e-05;5.5848267256211571e-04;1.2849568311677313e-03
29;6.5572731728999007e-10;1.7591957019382336e-05;1.1300762136537681e-03;4.4387202151498009e-03
30;4.6982172501882929e-10;1.4465623342199172e-05;9.4108278982175833e-04;2.8696178763568400e-03
31;8.7190863807081555e-10;7.1989478561532306e-06;1.0895220453743086e-03;7.6844054964220806e-03
32;3.1178939030645350e-10;5.1459661140784480e-06;4.3031760305800679e-04;3.8262522588652309e-03
33;2.0368649654477147e-10;2.5769620021772654e-06;5.7851702354411215e-04;5.7194509132552640e-03
34;7.4049665703825013e-10;4.4801288661044544e-06;1.3359584184726055e-03;1.0787053833067559e-02
35;2.3017141984770647e-10;8.9429075951608140e-07;5.5984423196552674e-04;5.4328422231822871e-03
36;1.0585980299792673e-10;1.6974142657160842e-06;5.9588465931316578e-04;6.5799568313949282e-03
37;5.4270968049778075e-11;1.0223635157306977e-06;3.1852959475915264e-04;1.8669843791507585e-03
38;4.4968985562123001e-10;3.1784847433482173e-06;9.9074957282495931e-04;6.0360455992624048e-03
39;2.4396218849088703e-10;3.0199838626251950e-06;8.5856069060418817e-04;5.1240313886722465e-03
40;2.0683094094334166e-10;1.5251477120947176e-06;7.1435687119389998e-04;3.7643563074158861e-03
41;3.8520422189872348e-11;1.2389614000170307e-06;3.9686862559419476e-04;1.7332434182344577e-03
42;4.0520357545352608e-10;4.1670490973400903e-06;1.8090222796140832e-03;8.0569330089261849e-03
43;5.6325151184739127e-10;2.2175412232196573e-06;1.3207064498175413e-03;2.7507035488731511e-03
44;3.2073331831847364e-10;4.1848586753750048e-06;7.8699500621728013e-04;1.7941400891584268e-03
45;5.2880156727947425e-10;1.8730788385677505e-06;1.1391058127631800e-03;2.3800453217736142e-03
46;1.2193510878086751e-09;5.9324839354590887e-06;2.4560355951553487e-03;6.4740339967138058e-03
47;2.6621354206433288e-10;4.5285116685684823e-06;1.5465442202558853e-03;5.2898019522472674e-03
48;1.3032262794289539e-10;2.8029120700331053e-06;1.1977460164330697e-03;3.9884863647899468e-03
49;6.5052100636413702e-10;3.9611374723067399e-06;1.9775454537475975e-03;1.9759570322153593e-03
50;3.8590594398887819e-10;2.2764107409384976e-06;1.4044576854263283e-03;1.0787538028074685e-03
51;6.7323669371596382e-10;3.6291301845600797e-06;1.8205804725473613e-03;1.6088656040502067e-03
52;9.5146654895868379e-10;5.7719777772762489e-06;2.6357124947497422e-03;4.3596122921056996e-03
53;1.8027670159032820e-10;1.4864394761494856e-06;1.0195518669391468e-03;1.4898441576166065e-03
54;2.2315746190207756e-10;2.1563751600987610e-06;1.3072760613221449e-03;1.5464668705463614e-03
55;6.7402317180687138e-10;3.3944938631172935e-06;2.1022936970412536e-03;2.6823622042778678e-03
56;5.8832249036752092e-09;4.2006982469856559e-05;2.9461382067858962e-03;1.7188453092500472e-02
57;6.6491921103106410e-10;2.5965784150060749e-06;7.1705351316344538e-04;3.8878198251004969e-03
58;6.4707792881272956e-10;3.3062390812797568e-06;8.2477964903279646e-04;4.6273569234467028e-03
59;6.4620030678997657e-10;4.1690643904553042e-06;1.1223344695275052e-03;8.1193160508545928e-03
60;3.6282752776998397e-11;1.1936026837776110e-06;5.0588558886357051e-04;5.0786905419640928e-03
61;5.4272094047497658e-11;8.3053931930766094e-07;4.7329949108697680e-04;4.1491903044861174e-03
62;1.1791064229088053e-09;6.5003544264090374e-06;1.1057430288596215e-03;5.1890241448853489e-03
63;1.9691326120762743e-09;1.7488663992361646e-05;1.7661200942690278e-03;9.5617758106251102e-03
64;3.2595816290696595e-10;9.2990812960513069e-06;1.1722485351027278e-03;8.5454230732608764e-03
65;1.1048090534135264e-09;7.4264757666630095e-06;9.2492813881839525e-04;5.3779533968186695e-03
66;4.8121646089273681e-10;8.6576679294923601e-06;7.9783477489694585e-04;4.0351962243515378e-03
67;1.2662039080194649e-11;1.1392588963719292e-06;3.8520572873727160e-04;2.9838517774894587e-03
68;3.3905238389267478e-10;8.0862710893098714e-06;1.3530213344671979e-03;1.1741196555710098e-02
69;2.2536112375086712e-10;5.9330168269958156e-06;9.9702355159917398e-04;3.4132823709357280e-03
70;9.3910849895494086e-10;6.7500480108460504e-06;2.1220016479290421e-03;8.7354022797651240e-03
71;1.9426640872561047e-10;3.0119232745632509e-06;7.7357497108310408e-04;3.4822300971352393e-03
72;5.3692147198185203e-10;3.3237226274641394e-06;1.5884511603166561e-03;5.2707360083108206e-03
73;1.7428638118302332e-09;8.9067544154066499e-06;2.8048190783511260e-03;7.0061354396935040e-03
74;1.2927945163669158e-10;1.7174035642695802e-06;9.1726734980362502e-04;2.6708689420883534e-03
75;8.1453037366446830e-10;8.2999243313494504e-06;1.2774333337208853e-03;5.4001232387358641e-03
76;6.8660083451368124e-11;3.5596690452416782e-06;8.0375267290372018e-04;3.0537763421742098e-03
