Id;X;Y;Z;num_solution;ext_solution;error_inf
0;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
1;1.3292010607812499e-01;9.4597126192187497e-01;0.0000000000000000e+00;1.1943568146744385e+00;1.1942480871785215e+00;1.0872749591706032e-04
2;3.7031297828125004e-02;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
3;4.7248649703124999e-02;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
4;5.5637001890625003e-02;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
5;8.1891006218750007e-02;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
6;1.3080778375000001e-02;9.4597126192187497e-01;0.0000000000000000e+00;1.1102836994331955e+00;1.1105569373634230e+00;2.7323793022748788e-04
7;1.1450329281250000e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
8;1.2867877664062499e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
9;6.6393548040625006e-01;9.4597126192187497e-01;0.0000000000000000e+00;1.2828932296286792e+00;1.2824615211581409e+00;4.3170847053830563e-04
10;6.6968672424999998e-01;9.4597126192187497e-01;0.0000000000000000e+00;1.2814397631229286e+00;1.2808924614184158e+00;5.4730170451278148e-04
11;1.6538168321874999e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
12;6.0346838860937502e-01;9.4597126192187497e-01;0.0000000000000000e+00;1.2956642771139879e+00;1.2956838976133946e+00;1.9620499406736158e-05
13;6.2167553643749995e-01;9.4597126192187497e-01;0.0000000000000000e+00;1.2915712091417491e+00;1.2923317363657423e+00;7.6052722399322370e-04
14;2.1914949124999999e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
15;1.3292010607812499e-01;7.6505033323437499e-01;0.0000000000000000e+00;1.4310214568910939e+00;1.4314626664401571e+00;4.4120954906312626e-04
16;2.4300971525000001e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
17;6.9031548404687504e-01;9.0725586473437503e-01;0.0000000000000000e+00;1.3878164697156363e+00;1.3878083101207963e+00;8.1595948400181584e-06
18;2.8730214940624998e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
19;1.9253352787500000e-01;7.6505033323437499e-01;0.0000000000000000e+00;1.5465397437560504e+00;1.5471113470985900e+00;5.7160334253958389e-04
20;6.2167553643749995e-01;9.0725586473437503e-01;0.0000000000000000e+00;1.4149134896354478e+00;1.4166390150423309e+00;1.7255254068830883e-03
21;3.3586415415624998e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
22;3.4856958950000000e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
23;4.8042837312499997e-01;9.0725586473437503e-01;0.0000000000000000e+00;1.4358872562053646e+00;1.4360549509329934e+00;1.6769472762878657e-04
24;3.7914454767187500e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
